sta,doy,ydoy,ymd,x,y,z,ZONE,FES2004 Easting,N,lat,lon,ell_h,msl_h,DOY
LSN1,2020.532787,2020.195,7/13/2020 0:00,-1088138.334,6196941.049,1042730.293,47,605293.7209,1047220.497,9.472357974,99.95919878,8.3117,31.4103,
LSN1,2020.535519,2020.196,7/14/2020 0:00,-1088138.334,6196941.054,1042730.295,47,605293.7204,1047220.498,9.472357988,99.95919878,8.3166,31.4152,
LSN1,2020.538251,2020.197,7/15/2020 0:00,-1088138.33,6196941.041,1042730.289,47,605293.7187,1047220.494,9.472357953,99.95919876,8.3022,31.4008,
LSN1,2020.540984,2020.198,7/16/2020 0:00,-1088138.332,6196941.051,1042730.29,47,605293.7193,1047220.493,9.472357942,99.95919877,8.3131,31.4117,
LSN1,2020.543716,2020.199,7/17/2020 0:00,-1088138.33,6196941.039,1042730.291,47,605293.7189,1047220.496,9.472357973,99.95919876,8.3009,31.3995,
LSN1,2020.546448,2020.2,7/18/2020 0:00,-1088138.334,6196941.048,1042730.292,47,605293.7212,1047220.496,9.472357969,99.95919879,8.3104,31.4089,
LSN1,2020.54918,2020.201,7/19/2020 0:00,-1088138.332,6196941.051,1042730.287,47,605293.7194,1047220.49,9.472357915,99.95919877,8.3119,31.4105,
LSN1,2020.551913,2020.202,7/20/2020 0:00,-1088138.338,6196941.056,1042730.291,47,605293.7242,1047220.493,9.472357942,99.95919881,8.3185,31.4171,
LSN1,2020.554645,2020.203,7/21/2020 0:00,-1088138.337,6196941.065,1042730.293,47,605293.721,1047220.494,9.472357951,99.95919878,8.3279,31.4265,
LSN1,2020.557377,2020.204,7/22/2020 0:00,-1088138.327,6196941.028,1042730.286,47,605293.7183,1047220.494,9.472357947,99.95919876,8.2894,31.388,
LSN1,2020.560109,2020.205,7/23/2020 0:00,-1088138.335,6196941.049,1042730.287,47,605293.7223,1047220.49,9.472357918,99.9591988,8.3107,31.4093,
LSN1,2020.562842,2020.206,7/24/2020 0:00,-1088138.322,6196941.049,1042730.286,47,605293.7097,1047220.49,9.472357914,99.95919868,8.3083,31.4069,
LSN1,2020.565574,2020.207,7/25/2020 0:00,-1088138.333,6196941.044,1042730.29,47,605293.721,1047220.495,9.472357956,99.95919878,8.306,31.4046,
LSN1,2020.568306,2020.208,7/26/2020 0:00,-1088138.331,6196941.043,1042730.287,47,605293.7196,1047220.492,9.472357932,99.95919877,8.3049,31.4034,
LSN1,2020.571038,2020.209,7/27/2020 0:00,-1088138.33,6196941.043,1042730.289,47,605293.7187,1047220.493,9.472357946,99.95919876,8.3041,31.4027,
LSN1,2020.573771,2020.21,7/28/2020 0:00,-1088138.33,6196941.043,1042730.287,47,605293.719,1047220.491,9.472357928,99.95919877,8.3037,31.4023,
LSN1,2020.576503,2020.211,7/29/2020 0:00,-1088138.335,6196941.047,1042730.293,47,605293.7225,1047220.496,9.472357973,99.9591988,8.3095,31.4081,
LSN1,2020.579235,2020.212,7/30/2020 0:00,-1088138.332,6196941.05,1042730.29,47,605293.7197,1047220.494,9.472357948,99.95919877,8.3115,31.4101,
LSN1,2020.5847,2020.214,8/1/2020 0:00,-1088138.333,6196941.05,1042730.294,47,605293.72,1047220.497,9.472357982,99.95919878,8.3125,31.4111,
LSN1,2020.587432,2020.215,8/2/2020 0:00,-1088138.333,6196941.059,1042730.294,47,605293.719,1047220.496,9.472357971,99.95919877,8.322,31.4205,
LSN1,2020.590164,2020.216,8/3/2020 0:00,-1088138.337,6196941.05,1042730.292,47,605293.7244,1047220.496,9.472357965,99.95919882,8.3132,31.4118,
LSN1,2020.592896,2020.217,8/4/2020 0:00,-1088138.328,6196941.034,1042730.287,47,605293.7176,1047220.493,9.472357943,99.95919875,8.2951,31.3936,
LSN1,2020.595628,2020.218,8/5/2020 0:00,-1088138.332,6196941.051,1042730.292,47,605293.7187,1047220.495,9.472357959,99.95919876,8.3133,31.4119,
LSN1,2020.598361,2020.219,8/6/2020 0:00,-1088138.331,6196941.041,1042730.29,47,605293.7197,1047220.495,9.472357963,99.95919877,8.303,31.4016,
LSN1,2020.601093,2020.22,8/7/2020 0:00,-1088138.331,6196941.047,1042730.29,47,605293.7183,1047220.494,9.472357954,99.95919876,8.3087,31.4073,
LSN1,2020.603825,2020.221,8/8/2020 0:00,-1088138.331,6196941.047,1042730.289,47,605293.719,1047220.493,9.472357945,99.95919877,8.3089,31.4075,
LSN1,2020.606557,2020.222,8/9/2020 0:00,-1088138.337,6196941.044,1042730.289,47,605293.7249,1047220.493,9.472357941,99.95919882,8.3064,31.405,
LSN1,2020.60929,2020.223,8/10/2020 0:00,-1088138.331,6196941.054,1042730.291,47,605293.7174,1047220.494,9.472357948,99.95919875,8.3159,31.4145,
LSN1,2020.612022,2020.224,8/11/2020 0:00,-1088138.327,6196941.054,1042730.289,47,605293.7138,1047220.492,9.472357936,99.95919872,8.3145,31.4131,
LSN1,2020.620219,2020.227,8/14/2020 0:00,-1088138.331,6196941.047,1042730.292,47,605293.719,1047220.496,9.472357967,99.95919877,8.3087,31.4073,
LSN1,2020.622951,2020.228,8/15/2020 0:00,-1088138.335,6196941.044,1042730.293,47,605293.7233,1047220.498,9.472357983,99.95919881,8.3072,31.4058,
LSN1,2020.625683,2020.229,8/16/2020 0:00,-1088138.331,6196941.042,1042730.291,47,605293.7199,1047220.496,9.472357971,99.95919877,8.3039,31.4024,
LSN1,2020.628415,2020.23,8/17/2020 0:00,-1088138.333,6196941.051,1042730.291,47,605293.7197,1047220.494,9.472357954,99.95919877,8.3131,31.4117,
LSN1,2020.631148,2020.231,8/18/2020 0:00,-1088138.332,6196941.055,1042730.294,47,605293.7181,1047220.497,9.472357975,99.95919876,8.3174,31.416,
LSN1,2020.63388,2020.232,8/19/2020 0:00,-1088138.334,6196941.065,1042730.292,47,605293.7183,1047220.493,9.472357946,99.95919876,8.3266,31.4252,
LSN1,2020.636612,2020.233,8/20/2020 0:00,-1088138.331,6196941.049,1042730.289,47,605293.7189,1047220.493,9.472357943,99.95919876,8.3104,31.409,
LSN1,2020.639344,2020.234,8/21/2020 0:00,-1088138.334,6196941.055,1042730.29,47,605293.7198,1047220.492,9.472357937,99.95919877,8.3172,31.4157,
LSN1,2020.647541,2020.237,8/24/2020 0:00,-1088138.326,6196941.03,1042730.286,47,605293.7165,1047220.493,9.472357943,99.95919874,8.2904,31.389,
LSN1,2020.650273,2020.238,8/25/2020 0:00,-1088138.328,6196941.031,1042730.286,47,605293.7185,1047220.492,9.472357937,99.95919876,8.292,31.3906,
LSN1,2020.653006,2020.239,8/26/2020 0:00,-1088138.333,6196941.053,1042730.292,47,605293.7198,1047220.495,9.472357958,99.95919877,8.3152,31.4138,
LSN1,2020.655738,2020.24,8/27/2020 0:00,-1088138.324,6196941.034,1042730.29,47,605293.7141,1047220.496,9.472357969,99.95919872,8.2947,31.3933,
LSN1,2020.65847,2020.241,8/28/2020 0:00,-1088138.331,6196941.044,1042730.291,47,605293.719,1047220.496,9.472357965,99.95919877,8.3059,31.4044,
LSN1,2020.661202,2020.242,8/29/2020 0:00,-1088138.332,6196941.036,1042730.294,47,605293.7218,1047220.5,9.472358001,99.95919879,8.299,31.3976,
LSN1,2020.663934,2020.243,8/30/2020 0:00,-1088138.327,6196941.039,1042730.289,47,605293.7161,1047220.494,9.47235795,99.95919874,8.2998,31.3984,
LSN1,2020.666667,2020.244,8/31/2020 0:00,-1088138.327,6196941.035,1042730.287,47,605293.7169,1047220.493,9.472357944,99.95919875,8.2955,31.3941,
LSN1,2020.669399,2020.245,9/1/2020 0:00,-1088138.328,6196941.047,1042730.294,47,605293.7161,1047220.498,9.472357984,99.95919874,8.3084,31.407,
LSN1,2020.672131,2020.246,9/2/2020 0:00,-1088138.335,6196941.039,1042730.291,47,605293.7243,1047220.496,9.472357967,99.95919881,8.302,31.4006,
LSN1,2020.674863,2020.247,9/3/2020 0:00,-1088138.333,6196941.054,1042730.292,47,605293.7191,1047220.494,9.472357955,99.95919877,8.3164,31.415,
LSN1,2020.677596,2020.248,9/4/2020 0:00,-1088138.333,6196941.056,1042730.293,47,605293.7191,1047220.495,9.472357962,99.95919877,8.3178,31.4164,
LSN1,2020.680328,2020.249,9/5/2020 0:00,-1088138.329,6196941.048,1042730.29,47,605293.7167,1047220.494,9.472357953,99.95919875,8.3091,31.4077,
LSN1,2020.68306,2020.25,9/6/2020 0:00,-1088138.335,6196941.045,1042730.288,47,605293.7228,1047220.492,9.472357931,99.9591988,8.3067,31.4053,
LSN1,2020.685792,2020.251,9/7/2020 0:00,-1088138.332,6196941.03,1042730.283,47,605293.7231,1047220.49,9.472357916,99.9591988,8.2913,31.3899,
LSN1,2020.691257,2020.253,9/9/2020 0:00,-1088138.334,6196941.06,1042730.293,47,605293.7193,1047220.494,9.472357954,99.95919877,8.3225,31.4211,
LSN1,2020.693989,2020.254,9/10/2020 0:00,-1088138.335,6196941.055,1042730.293,47,605293.721,1047220.495,9.47235796,99.95919878,8.3176,31.4162,
LSN1,2020.696721,2020.255,9/11/2020 0:00,-1088138.327,6196941.037,1042730.285,47,605293.716,1047220.49,9.472357918,99.95919874,8.2976,31.3962,
LSN1,2020.699454,2020.256,9/12/2020 0:00,-1088138.327,6196941.055,1042730.288,47,605293.7139,1047220.491,9.472357923,99.95919872,8.3152,31.4138,
LSN1,2020.702186,2020.257,9/13/2020 0:00,-1088138.335,6196941.054,1042730.29,47,605293.7216,1047220.493,9.472357938,99.95919879,8.3164,31.415,
LSN1,2020.704918,2020.258,9/14/2020 0:00,-1088138.336,6196941.046,1042730.287,47,605293.7237,1047220.49,9.472357919,99.95919881,8.3083,31.4069,
LSN1,2020.710383,2020.26,9/16/2020 0:00,-1088138.334,6196941.05,1042730.289,47,605293.7211,1047220.492,9.472357933,99.95919878,8.3122,31.4107,
LSN1,2020.713115,2020.261,9/17/2020 0:00,-1088138.335,6196941.046,1042730.287,47,605293.7232,1047220.491,9.472357921,99.9591988,8.308,31.4066,
LSN1,2020.715847,2020.262,9/18/2020 0:00,-1088138.332,6196941.038,1042730.287,47,605293.7218,1047220.492,9.472357934,99.95919879,8.2992,31.3978,
LSN1,2020.718579,2020.263,9/19/2020 0:00,-1088138.329,6196941.03,1042730.286,47,605293.7197,1047220.493,9.472357938,99.95919877,8.2911,31.3897,
LSN1,2020.724044,2020.265,9/21/2020 0:00,-1088138.332,6196941.037,1042730.286,47,605293.7213,1047220.492,9.47235793,99.95919879,8.2987,31.3973,
LSN1,2020.726776,2020.266,9/22/2020 0:00,-1088138.332,6196941.035,1042730.284,47,605293.7221,1047220.49,9.472357918,99.95919879,8.2962,31.3948,
LSN1,2020.729508,2020.267,9/23/2020 0:00,-1088138.335,6196941.043,1042730.291,47,605293.7233,1047220.496,9.472357968,99.95919881,8.3057,31.4043,
LSN1,2020.73224,2020.268,9/24/2020 0:00,-1088138.332,6196941.037,1042730.288,47,605293.7214,1047220.493,9.472357945,99.95919879,8.2989,31.3975,
LSN1,2020.734973,2020.269,9/25/2020 0:00,-1088138.334,6196941.033,1042730.289,47,605293.7236,1047220.495,9.472357961,99.95919881,8.2958,31.3944,
LSN1,2020.737705,2020.27,9/26/2020 0:00,-1088138.334,6196941.045,1042730.289,47,605293.7217,1047220.494,9.472357946,99.95919879,8.3074,31.406,
LSN1,2020.740437,2020.271,9/27/2020 0:00,-1088138.334,6196941.04,1042730.289,47,605293.7232,1047220.494,9.472357949,99.9591988,8.3018,31.4004,
LSN1,2020.743169,2020.272,9/28/2020 0:00,-1088138.337,6196941.041,1042730.291,47,605293.7254,1047220.496,9.472357968,99.95919882,8.3041,31.4027,
LSN1,2020.745902,2020.273,9/29/2020 0:00,-1088138.337,6196941.044,1042730.287,47,605293.7257,1047220.492,9.47235793,99.95919883,8.3061,31.4047,
LSN1,2020.748634,2020.274,9/30/2020 0:00,-1088138.335,6196941.035,1042730.29,47,605293.7247,1047220.495,9.472357964,99.95919882,8.2973,31.3959,
LSN1,2020.754098,2020.276,10/2/2020 0:00,-1088138.332,6196941.033,1042730.289,47,605293.7218,1047220.495,9.472357961,99.95919879,8.2953,31.3939,
LSN1,2020.756831,2020.277,10/3/2020 0:00,-1088138.333,6196941.04,1042730.286,47,605293.7216,1047220.491,9.472357928,99.95919879,8.302,31.4006,
LSN1,2020.759563,2020.278,10/4/2020 0:00,-1088138.337,6196941.066,1042730.295,47,605293.7217,1047220.496,9.472357969,99.95919879,8.3287,31.4273,
LSN1,2020.762295,2020.279,10/5/2020 0:00,-1088138.337,6196941.029,1042730.29,47,605293.7274,1047220.497,9.472357975,99.95919884,8.2925,31.391,
LSN1,2020.765027,2020.28,10/6/2020 0:00,-1088138.336,6196941.032,1042730.289,47,605293.7265,1047220.495,9.472357959,99.95919883,8.2946,31.3932,
LSN1,2020.76776,2020.281,10/7/2020 0:00,-1088138.33,6196941.035,1042730.287,47,605293.7197,1047220.493,9.472357942,99.95919877,8.2968,31.3954,
LSN1,2020.770492,2020.282,10/8/2020 0:00,-1088138.338,6196941.071,1042730.299,47,605293.7213,1047220.498,9.472357991,99.95919879,8.3344,31.433,
LSN1,2020.773224,2020.283,10/9/2020 0:00,-1088138.333,6196941.041,1042730.292,47,605293.7221,1047220.497,9.472357974,99.95919879,8.3033,31.4019,
LSN1,2020.775956,2020.284,10/10/2020 0:00,-1088138.334,6196941.035,1042730.289,47,605293.724,1047220.495,9.472357957,99.95919881,8.2976,31.3962,
LSN1,2020.778689,2020.285,10/11/2020 0:00,-1088138.335,6196941.031,1042730.288,47,605293.7252,1047220.494,9.472357951,99.95919882,8.2938,31.3924,
LSN1,2020.781421,2020.286,10/12/2020 0:00,-1088138.336,6196941.038,1042730.288,47,605293.7255,1047220.493,9.472357941,99.95919883,8.3005,31.3991,
LSN1,2020.784153,2020.287,10/13/2020 0:00,-1088138.337,6196941.045,1042730.286,47,605293.7251,1047220.49,9.472357915,99.95919882,8.3072,31.4058,
LSN1,2020.786885,2020.288,10/14/2020 0:00,-1088138.337,6196941.044,1042730.29,47,605293.7254,1047220.494,9.47235795,99.95919882,8.3067,31.4053,
LSN1,2020.789618,2020.289,10/15/2020 0:00,-1088138.336,6196941.035,1042730.285,47,605293.7253,1047220.491,9.472357926,99.95919882,8.2972,31.3958,
LSN1,2020.79235,2020.29,10/16/2020 0:00,-1088138.338,6196941.044,1042730.288,47,605293.7266,1047220.492,9.472357933,99.95919884,8.3064,31.405,
LSN1,2020.795082,2020.291,10/17/2020 0:00,-1088138.336,6196941.028,1042730.285,47,605293.7267,1047220.492,9.47235793,99.95919884,8.2902,31.3888,
LSN1,2020.797814,2020.292,10/18/2020 0:00,-1088138.331,6196941.022,1042730.283,47,605293.7232,1047220.491,9.472357927,99.9591988,8.2838,31.3824,
LSN1,2020.800546,2020.293,10/19/2020 0:00,-1088138.337,6196941.039,1042730.289,47,605293.7261,1047220.494,9.472357948,99.95919883,8.3014,31.4,
LSN1,2020.803279,2020.294,10/20/2020 0:00,-1088138.337,6196941.039,1042730.289,47,605293.7258,1047220.494,9.472357954,99.95919883,8.3016,31.4002,
LSN1,2020.806011,2020.295,10/21/2020 0:00,-1088138.333,6196941.02,1042730.289,47,605293.7253,1047220.497,9.472357976,99.95919882,8.283,31.3816,
LSN1,2020.808743,2020.296,10/22/2020 0:00,-1088138.335,6196941.033,1042730.289,47,605293.7252,1047220.495,9.472357962,99.95919882,8.2962,31.3947,
LSN1,2020.814208,2020.298,10/24/2020 0:00,-1088138.337,6196941.019,1042730.285,47,605293.7295,1047220.494,9.472357949,99.95919886,8.2814,31.38,
LSN1,2020.81694,2020.299,10/25/2020 0:00,-1088138.338,6196941.037,1042730.29,47,605293.7273,1047220.495,9.472357962,99.95919884,8.2998,31.3984,
LSN1,2020.819672,2020.3,10/26/2020 0:00,-1088138.335,6196941.034,1042730.291,47,605293.7248,1047220.497,9.472357976,99.95919882,8.2972,31.3958,
LSN1,2020.822404,2020.301,10/27/2020 0:00,-1088138.336,6196941.035,1042730.291,47,605293.7259,1047220.497,9.472357975,99.95919883,8.2983,31.3969,
LSN1,2020.825137,2020.302,10/28/2020 0:00,-1088138.331,6196941.02,1042730.286,47,605293.7231,1047220.495,9.472357958,99.9591988,8.2819,31.3805,
LSN1,2020.827869,2020.303,10/29/2020 0:00,-1088138.332,6196941.047,1042730.292,47,605293.7198,1047220.496,9.472357965,99.95919877,8.3095,31.4081,
LSN1,2020.830601,2020.304,10/30/2020 0:00,-1088138.341,6196941.048,1042730.294,47,605293.7279,1047220.497,9.472357979,99.95919885,8.3124,31.411,
LSN1,2020.836066,2020.306,11/1/2020 0:00,-1088138.34,6196941.033,1042730.287,47,605293.7297,1047220.493,9.472357944,99.95919886,8.2961,31.3947,
LSN1,2020.838798,2020.307,11/2/2020 0:00,-1088138.339,6196941.032,1042730.29,47,605293.7296,1047220.496,9.472357971,99.95919886,8.2952,31.3937,
LSN1,2020.84153,2020.308,11/3/2020 0:00,-1088138.333,6196941.025,1042730.289,47,605293.7244,1047220.496,9.472357969,99.95919881,8.2873,31.3859,
LSN1,2020.844262,2020.309,11/4/2020 0:00,-1088138.338,6196941.039,1042730.289,47,605293.7267,1047220.494,9.47235795,99.95919884,8.3015,31.4001,
LSN1,2020.846995,2020.31,11/5/2020 0:00,-1088138.338,6196941.023,1042730.293,47,605293.7299,1047220.5,9.472358008,99.95919887,8.2867,31.3853,
LSN1,2020.849727,2020.311,11/6/2020 0:00,-1088138.336,6196941.036,1042730.291,47,605293.7251,1047220.497,9.472357975,99.95919882,8.2993,31.3979,
LSN1,2020.852459,2020.312,11/7/2020 0:00,-1088138.344,6196941.039,1042730.293,47,605293.7325,1047220.497,9.472357981,99.95919889,8.3039,31.4025,
LSN1,2020.855191,2020.313,11/8/2020 0:00,-1088138.342,6196941.032,1042730.29,47,605293.7324,1047220.496,9.472357969,99.95919889,8.296,31.3945,
LSN1,2020.857924,2020.314,11/9/2020 0:00,-1088138.341,6196941.027,1042730.288,47,605293.732,1047220.495,9.472357964,99.95919888,8.2904,31.389,
LSN1,2020.860656,2020.315,11/10/2020 0:00,-1088138.335,6196941.022,1042730.285,47,605293.7268,1047220.493,9.472357944,99.95919884,8.2843,31.3829,
LSN1,2020.863388,2020.316,11/11/2020 0:00,-1088138.343,6196941.03,1042730.292,47,605293.7333,1047220.499,9.472357994,99.9591989,8.2944,31.393,
LSN1,2020.86612,2020.317,11/12/2020 0:00,-1088138.345,6196941.017,1042730.279,47,605293.7378,1047220.488,9.472357893,99.95919894,8.2802,31.3788,
LSN1,2020.868853,2020.318,11/13/2020 0:00,-1088138.344,6196941.03,1042730.293,47,605293.7348,1047220.5,9.472358003,99.95919891,8.2946,31.3932,
LSN1,2020.871585,2020.319,11/14/2020 0:00,-1088138.336,6196941.026,1042730.286,47,605293.7275,1047220.494,9.472357947,99.95919884,8.2886,31.3871,
LSN1,2020.874317,2020.32,11/15/2020 0:00,-1088138.333,6196941.028,1042730.288,47,605293.7236,1047220.495,9.472357959,99.95919881,8.2902,31.3888,
LSN1,2020.877049,2020.321,11/16/2020 0:00,-1088138.336,6196941.019,1042730.283,47,605293.7289,1047220.491,9.472357923,99.95919886,8.2816,31.3802,
LSN1,2020.882514,2020.323,11/18/2020 0:00,-1088138.337,6196941.016,1042730.29,47,605293.7298,1047220.498,9.472357991,99.95919886,8.2799,31.3785,
LSN1,2020.885246,2020.324,11/19/2020 0:00,-1088138.345,6196941.046,1042730.292,47,605293.7326,1047220.496,9.472357967,99.95919889,8.3104,31.409,
LSN1,2020.887978,2020.325,11/20/2020 0:00,-1088138.34,6196941.041,1042730.291,47,605293.7288,1047220.496,9.472357965,99.95919886,8.3043,31.4028,
LSN1,2020.89071,2020.326,11/21/2020 0:00,-1088138.342,6196941.047,1042730.287,47,605293.7295,1047220.49,9.472357918,99.95919886,8.3097,31.4083,
LSN1,2020.898907,2020.329,11/24/2020 0:00,-1088138.336,6196941.026,1042730.29,47,605293.7271,1047220.497,9.472357977,99.95919884,8.2886,31.3872,
LSN1,2020.901639,2020.33,11/25/2020 0:00,-1088138.351,6196941.025,1042730.291,47,605293.7423,1047220.498,9.472357986,99.95919898,8.2905,31.3891,
LSN1,2020.904372,2020.331,11/26/2020 0:00,-1088138.343,6196941.022,1042730.293,47,605293.7345,1047220.501,9.472358015,99.95919891,8.2865,31.3851,
LSN1,2020.907104,2020.332,11/27/2020 0:00,-1088138.348,6196941.031,1042730.29,47,605293.7379,1047220.496,9.472357967,99.95919894,8.2964,31.3949,
LSN1,2020.909836,2020.333,11/28/2020 0:00,-1088138.346,6196941.026,1042730.292,47,605293.7369,1047220.499,9.472357996,99.95919893,8.2916,31.3902,
LSN1,2020.912568,2020.334,11/29/2020 0:00,-1088138.34,6196941.033,1042730.295,47,605293.7299,1047220.501,9.472358013,99.95919887,8.297,31.3956,
LSN1,2020.918033,2020.336,12/1/2020 0:00,-1088138.339,6196941.009,1042730.292,47,605293.7337,1047220.502,9.472358019,99.9591989,8.2732,31.3718,
LSN1,2020.920765,2020.337,12/2/2020 0:00,-1088138.342,6196941.006,1042730.292,47,605293.737,1047220.503,9.472358029,99.95919893,8.2717,31.3703,
LSN1,2020.923497,2020.338,12/3/2020 0:00,-1088138.347,6196941.024,1042730.295,47,605293.7383,1047220.502,9.472358022,99.95919894,8.2898,31.3884,
LSN1,2020.92623,2020.339,12/4/2020 0:00,-1088138.341,6196941.012,1042730.281,47,605293.7344,1047220.49,9.472357914,99.95919891,8.2751,31.3737,
LSN1,2020.928962,2020.34,12/5/2020 0:00,-1088138.344,6196941.024,1042730.293,47,605293.7354,1047220.5,9.472358005,99.95919892,8.289,31.3875,
LSN1,2020.931694,2020.341,12/6/2020 0:00,-1088138.343,6196941.036,1042730.295,47,605293.7321,1047220.5,9.472358007,99.95919889,8.3008,31.3994,
LSN1,2020.937159,2020.343,12/8/2020 0:00,-1088138.339,6196941.06,1042730.292,47,605293.724,1047220.493,9.472357943,99.95919881,8.3228,31.4214,
LSN1,2020.939891,2020.344,12/9/2020 0:00,-1088138.338,6196941.038,1042730.289,47,605293.7277,1047220.495,9.472357956,99.95919885,8.3009,31.3995,
LSN1,2020.942623,2020.345,12/10/2020 0:00,-1088138.334,6196941.018,1042730.28,47,605293.7266,1047220.489,9.472357902,99.95919883,8.2798,31.3784,
LSN1,2020.945355,2020.346,12/11/2020 0:00,-1088138.338,6196941.036,1042730.283,47,605293.7274,1047220.489,9.472357905,99.95919884,8.298,31.3965,
LSN1,2020.948087,2020.347,12/12/2020 0:00,-1088138.346,6196941.066,1042730.287,47,605293.73,1047220.487,9.472357891,99.95919887,8.3292,31.4278,
LSN1,2020.956284,2020.35,12/15/2020 0:00,-1088138.33,6196941.024,1042730.276,47,605293.7214,1047220.483,9.472357855,99.95919879,8.284,31.3826,
LSN1,2020.969945,2020.355,12/20/2020 0:00,-1088138.34,6196941.029,1042730.288,47,605293.731,1047220.495,9.472357959,99.95919888,8.2924,31.391,
LSN1,2020.972678,2020.356,12/21/2020 0:00,-1088138.341,6196941.014,1042730.286,47,605293.734,1047220.495,9.472357956,99.9591989,8.278,31.3766,
LSN1,2020.97541,2020.357,12/22/2020 0:00,-1088138.348,6196941.05,1042730.29,47,605293.7352,1047220.493,9.472357942,99.95919891,8.3142,31.4128,
LSN1,2020.978142,2020.358,12/23/2020 0:00,-1088138.338,6196941.038,1042730.284,47,605293.7274,1047220.489,9.472357906,99.95919884,8.3003,31.3989,
LSN1,2020.983607,2020.36,12/25/2020 0:00,-1088138.334,6196941.007,1042730.291,47,605293.7281,1047220.501,9.472358013,99.95919885,8.2708,31.3694,
NKBI,2020.456284,2020.167,6/15/2020 0:00,-1004107.404,6237146.548,874718.7394,47,516034.1321,877174.7526,7.935542105,99.14547845,-8.8867,12.4267,
NKBI,2020.459016,2020.168,6/16/2020 0:00,-1004107.406,6237146.545,874718.7365,47,516034.1348,877174.75,7.935542082,99.14547848,-8.8898,12.4235,
NKBI,2020.461749,2020.169,6/17/2020 0:00,-1004107.408,6237146.551,874718.7372,47,516034.1353,877174.7498,7.93554208,99.14547848,-8.8829,12.4304,
NKBI,2020.464481,2020.17,6/18/2020 0:00,-1004107.407,6237146.553,874718.7379,47,516034.1345,877174.7503,7.935542085,99.14547848,-8.8813,12.432,
NKBI,2020.469945,2020.172,6/20/2020 0:00,-1004107.405,6237146.547,874718.7384,47,516034.1336,877174.7517,7.935542097,99.14547847,-8.8876,12.4258,
NKBI,2020.472678,2020.173,6/21/2020 0:00,-1004107.407,6237146.551,874718.7381,47,516034.1351,877174.7509,7.93554209,99.14547848,-8.8838,12.4296,
NKBI,2020.47541,2020.174,6/22/2020 0:00,-1004107.403,6237146.553,874718.7401,47,516034.13,877174.7526,7.935542106,99.14547843,-8.882,12.4313,
NKBI,2020.480874,2020.176,6/24/2020 0:00,-1004107.403,6237146.547,874718.7397,47,516034.1308,877174.7529,7.935542108,99.14547844,-8.8874,12.4259,
NKBI,2020.483607,2020.177,6/25/2020 0:00,-1004107.404,6237146.56,874718.7395,47,516034.13,877174.751,7.935542091,99.14547844,-8.8751,12.4382,
NKBI,2020.486339,2020.178,6/26/2020 0:00,-1004107.408,6237146.543,874718.7355,47,516034.1371,877174.7493,7.935542075,99.1454785,-8.8913,12.4221,
NKBI,2020.489071,2020.179,6/27/2020 0:00,-1004107.402,6237146.531,874718.7329,47,516034.1328,877174.7485,7.935542068,99.14547846,-8.9043,12.409,
NKBI,2020.494536,2020.181,6/29/2020 0:00,-1004107.401,6237146.549,874718.7379,47,516034.1293,877174.751,7.935542091,99.14547843,-8.8863,12.427,
NKBI,2020.497268,2020.182,6/30/2020 0:00,-1004107.408,6237146.551,874718.7352,47,516034.1352,877174.7479,7.935542063,99.14547848,-8.8839,12.4295,
NKBI,2020.5,2020.183,7/1/2020 0:00,-1004107.406,6237146.552,874718.7391,47,516034.133,877174.7516,7.935542097,99.14547846,-8.8821,12.4313,
NKBI,2020.502732,2020.184,7/2/2020 0:00,-1004107.409,6237146.547,874718.7391,47,516034.1372,877174.7523,7.935542103,99.1454785,-8.8871,12.4262,
NKBI,2020.505465,2020.185,7/3/2020 0:00,-1004107.405,6237146.544,874718.7385,47,516034.1336,877174.7521,7.935542101,99.14547847,-8.8901,12.4233,
NKBI,2020.508197,2020.186,7/4/2020 0:00,-1004107.404,6237146.543,874718.7352,47,516034.1324,877174.749,7.935542073,99.14547846,-8.8921,12.4213,
NKBI,2020.510929,2020.187,7/5/2020 0:00,-1004107.403,6237146.543,874718.7365,47,516034.1321,877174.7504,7.935542085,99.14547845,-8.8923,12.4211,
NKBI,2020.513661,2020.188,7/6/2020 0:00,-1004107.405,6237146.545,874718.7384,47,516034.1336,877174.752,7.9355421,99.14547847,-8.8899,12.4235,
NKBI,2020.516393,2020.189,7/7/2020 0:00,-1004107.406,6237146.545,874718.737,47,516034.1343,877174.7505,7.935542087,99.14547847,-8.8899,12.4234,
NKBI,2020.519126,2020.19,7/8/2020 0:00,-1004107.407,6237146.539,874718.7358,47,516034.1362,877174.7501,7.935542083,99.14547849,-8.8951,12.4183,
NKBI,2020.521858,2020.191,7/9/2020 0:00,-1004107.403,6237146.546,874718.7336,47,516034.1318,877174.747,7.935542055,99.14547845,-8.8891,12.4243,
NKBI,2020.52459,2020.192,7/10/2020 0:00,-1004107.405,6237146.538,874718.7353,47,516034.1343,877174.7498,7.93554208,99.14547847,-8.8965,12.4169,
NKBI,2020.527322,2020.193,7/11/2020 0:00,-1004107.408,6237146.544,874718.7347,47,516034.1363,877174.7484,7.935542067,99.14547849,-8.8909,12.4224,
NKBI,2020.532787,2020.195,7/13/2020 0:00,-1004107.408,6237146.556,874718.7379,47,516034.1348,877174.7499,7.935542081,99.14547848,-8.8787,12.4347,
