sta,doy,ydoy,ymd,x,y,z,ZONE,EOT20 Easting,N,lat,lon,ell_h,msl_h,DOY
JAHM,2020.868853,2020.318,11/13/2020 0:00,-1003279.868,5959660.132,2032774.348,47,558607.2603,2068529.83,18.70727553,99.55586738,274.9088,312.245,318
JAHM,2020.871585,2020.319,11/14/2020 0:00,-1003279.868,5959660.133,2032774.349,47,558607.2602,2068529.83,18.70727553,99.55586738,274.9103,312.2464,319
JAHM,2020.874317,2020.32,11/15/2020 0:00,-1003279.862,5959660.126,2032774.349,47,558607.2554,2068529.832,18.70727555,99.55586734,274.9027,312.2388,320
JAHM,2020.877049,2020.321,11/16/2020 0:00,-1003279.866,5959660.133,2032774.35,47,558607.2583,2068529.831,18.70727554,99.55586736,274.9097,312.2458,321
JAHM,2020.879781,2020.322,11/17/2020 0:00,-1003279.87,5959660.147,2032774.354,47,558607.2599,2068529.83,18.70727554,99.55586738,274.9252,312.2613,322
JAHM,2020.882514,2020.323,11/18/2020 0:00,-1003279.872,5959660.142,2032774.355,47,558607.2621,2068529.833,18.70727556,99.5558674,274.9208,312.257,323
JAHM,2020.885246,2020.324,11/19/2020 0:00,-1003279.871,5959660.141,2032774.352,47,558607.2615,2068529.83,18.70727553,99.55586739,274.9194,312.2555,324
JAHM,2020.887978,2020.325,11/20/2020 0:00,-1003279.871,5959660.148,2032774.348,47,558607.2601,2068529.825,18.70727549,99.55586738,274.9241,312.2602,325
JAHM,2020.89071,2020.326,11/21/2020 0:00,-1003279.869,5959660.134,2032774.351,47,558607.2612,2068529.831,18.70727554,99.55586739,274.9122,312.2484,326
JAHM,2020.893443,2020.327,11/22/2020 0:00,-1003279.87,5959660.132,2032774.351,47,558607.262,2068529.832,18.70727555,99.5558674,274.9102,312.2463,327
JAHM,2020.896175,2020.328,11/23/2020 0:00,-1003279.87,5959660.135,2032774.349,47,558607.2613,2068529.83,18.70727553,99.55586739,274.9124,312.2486,328
JAHM,2020.898907,2020.329,11/24/2020 0:00,-1003279.873,5959660.141,2032774.352,47,558607.2639,2068529.83,18.70727554,99.55586742,274.92,312.2562,329
JAHM,2020.901639,2020.33,11/25/2020 0:00,-1003279.869,5959660.13,2032774.348,47,558607.2617,2068529.831,18.70727554,99.5558674,274.9072,312.2433,330
JAHM,2020.904372,2020.331,11/26/2020 0:00,-1003279.874,5959660.128,2032774.355,47,558607.2671,2068529.837,18.70727559,99.55586745,274.9087,312.2449,331
JAHM,2020.907104,2020.332,11/27/2020 0:00,-1003279.869,5959660.129,2032774.346,47,558607.2614,2068529.829,18.70727552,99.55586739,274.9056,312.2418,332
JAHM,2020.909836,2020.333,11/28/2020 0:00,-1003279.87,5959660.135,2032774.35,47,558607.2618,2068529.831,18.70727554,99.5558674,274.9131,312.2493,333
JAHM,2020.912568,2020.334,11/29/2020 0:00,-1003279.867,5959660.139,2032774.355,47,558607.2584,2068529.834,18.70727557,99.55586737,274.9178,312.2539,334
JAHM,2020.915301,2020.335,11/30/2020 0:00,-1003279.868,5959660.134,2032774.351,47,558607.2597,2068529.831,18.70727554,99.55586738,274.9119,312.248,335
JAHM,2020.918033,2020.336,12/1/2020 0:00,-1003279.868,5959660.136,2032774.35,47,558607.2601,2068529.83,18.70727553,99.55586738,274.9129,312.249,336
JAHM,2020.920765,2020.337,12/2/2020 0:00,-1003279.869,5959660.136,2032774.352,47,558607.2607,2068529.832,18.70727555,99.55586739,274.9138,312.25,337
JAHM,2020.923497,2020.338,12/3/2020 0:00,-1003279.87,5959660.133,2032774.352,47,558607.262,2068529.833,18.70727556,99.5558674,274.9118,312.2479,338
JAHM,2020.92623,2020.339,12/4/2020 0:00,-1003279.874,5959660.135,2032774.346,47,558607.2652,2068529.826,18.7072755,99.55586743,274.9117,312.2478,339
JAHM,2020.928962,2020.34,12/5/2020 0:00,-1003279.872,5959660.138,2032774.354,47,558607.2632,2068529.833,18.70727556,99.55586741,274.9177,312.2539,340
JAHM,2020.931694,2020.341,12/6/2020 0:00,-1003279.872,5959660.134,2032774.352,47,558607.2636,2068529.833,18.70727555,99.55586741,274.9126,312.2488,341
JAHM,2020.934426,2020.342,12/7/2020 0:00,-1003279.87,5959660.133,2032774.349,47,558607.2617,2068529.83,18.70727553,99.5558674,274.9107,312.2468,342
JAHM,2020.937159,2020.343,12/8/2020 0:00,-1003279.869,5959660.133,2032774.347,47,558607.2608,2068529.829,18.70727552,99.55586739,274.9094,312.2456,343
JAHM,2020.939891,2020.344,12/9/2020 0:00,-1003279.87,5959660.137,2032774.351,47,558607.2617,2068529.831,18.70727554,99.5558674,274.9146,312.2508,344
JAHM,2020.942623,2020.345,12/10/2020 0:00,-1003279.871,5959660.134,2032774.349,47,558607.2633,2068529.83,18.70727553,99.55586741,274.9113,312.2475,345
JAHM,2020.945355,2020.346,12/11/2020 0:00,-1003279.871,5959660.132,2032774.35,47,558607.263,2068529.831,18.70727554,99.55586741,274.9096,312.2457,346
JAHM,2020.948087,2020.347,12/12/2020 0:00,-1003279.868,5959660.133,2032774.352,47,558607.2601,2068529.833,18.70727556,99.55586738,274.9113,312.2475,347
JAHM,2020.95082,2020.348,12/13/2020 0:00,-1003279.869,5959660.142,2032774.355,47,558607.26,2068529.833,18.70727556,99.55586738,274.9208,312.2569,348
JAHM,2020.953552,2020.349,12/14/2020 0:00,-1003279.871,5959660.14,2032774.353,47,558607.2615,2068529.832,18.70727555,99.5558674,274.9183,312.2544,349
JAHM,2020.956284,2020.35,12/15/2020 0:00,-1003279.87,5959660.135,2032774.348,47,558607.2614,2068529.829,18.70727552,99.55586739,274.9118,312.2479,350
JAHM,2020.959016,2020.351,12/16/2020 0:00,-1003279.872,5959660.142,2032774.353,47,558607.2623,2068529.831,18.70727554,99.5558674,274.9202,312.2563,351
JAHM,2020.961749,2020.352,12/17/2020 0:00,-1003279.872,5959660.14,2032774.354,47,558607.2624,2068529.833,18.70727556,99.5558674,274.9188,312.2549,352
JAHM,2020.964481,2020.353,12/18/2020 0:00,-1003279.87,5959660.139,2032774.35,47,558607.2607,2068529.83,18.70727553,99.55586739,274.9163,312.2524,353
JAHM,2020.967213,2020.354,12/19/2020 0:00,-1003279.873,5959660.141,2032774.349,47,558607.2631,2068529.828,18.70727551,99.55586741,274.919,312.2552,354
JAHM,2020.969945,2020.355,12/20/2020 0:00,-1003279.875,5959660.145,2032774.355,47,558607.2649,2068529.832,18.70727555,99.55586743,274.9241,312.2602,355
JAHM,2020.972678,2020.356,12/21/2020 0:00,-1003279.87,5959660.135,2032774.35,47,558607.2617,2068529.83,18.70727553,99.5558674,274.9126,312.2488,356
JAHM,2020.97541,2020.357,12/22/2020 0:00,-1003279.87,5959660.136,2032774.348,47,558607.2617,2068529.829,18.70727552,99.5558674,274.9128,312.249,357
JAHM,2020.978142,2020.358,12/23/2020 0:00,-1003279.871,5959660.141,2032774.353,47,558607.262,2068529.832,18.70727555,99.5558674,274.9196,312.2558,358
JAHM,2020.980874,2020.359,12/24/2020 0:00,-1003279.874,5959660.145,2032774.354,47,558607.2636,2068529.831,18.70727554,99.55586742,274.9236,312.2597,359
JAHM,2020.983607,2020.36,12/25/2020 0:00,-1003279.87,5959660.143,2032774.352,47,558607.2603,2068529.83,18.70727553,99.55586738,274.921,312.2572,360
JAHM,2020.986339,2020.361,12/26/2020 0:00,-1003279.872,5959660.151,2032774.356,47,558607.2613,2068529.831,18.70727554,99.55586739,274.9296,312.2657,361
JAHM,2020.989071,2020.362,12/27/2020 0:00,-1003279.872,5959660.145,2032774.352,47,558607.2621,2068529.829,18.70727552,99.5558674,274.9233,312.2595,362
JAHM,2020.991803,2020.363,12/28/2020 0:00,-1003279.873,5959660.148,2032774.354,47,558607.2621,2068529.83,18.70727553,99.5558674,274.9263,312.2625,363
JAHM,2020.994536,2020.364,12/29/2020 0:00,-1003279.868,5959660.135,2032774.348,47,558607.26,2068529.828,18.70727552,99.55586738,274.9121,312.2482,364
JAHM,2020.997268,2020.365,12/30/2020 0:00,-1003279.876,5959660.148,2032774.353,47,558607.2655,2068529.828,18.70727552,99.55586743,274.9268,312.2629,365
JAHM,2021,2020.366,12/31/2020 0:00,-1003279.874,5959660.138,2032774.35,47,558607.2656,2068529.83,18.70727553,99.55586743,274.9161,312.2522,366
KOGD,2020.002732,2020.1,1/1/2020 0:00,-1356671.047,6098368.027,1280387.73,47,886290.0648,1291158.428,11.65806301,102.5420411,35.9577,55.7975,
KOGD,2020.005465,2020.2,1/2/2020 0:00,-1356671.05,6098368.034,1280387.729,47,886290.0665,1291158.425,11.65806299,102.5420411,35.9649,55.8047,
KOGD,2020.008197,2020.3,1/3/2020 0:00,-1356671.048,6098368.033,1280387.728,47,886290.0639,1291158.425,11.65806299,102.5420411,35.9637,55.8035,
KOGD,2020.010929,2020.4,1/4/2020 0:00,-1356671.048,6098368.042,1280387.73,47,886290.0623,1291158.424,11.65806298,102.5420411,35.9726,55.8125,
KOGD,2020.013661,2020.5,1/5/2020 0:00,-1356671.049,6098368.042,1280387.73,47,886290.0636,1291158.424,11.65806298,102.5420411,35.9726,55.8124,
KOGD,2020.016393,2020.6,1/6/2020 0:00,-1356671.048,6098368.038,1280387.73,47,886290.0629,1291158.425,11.65806299,102.5420411,35.969,55.8088,
KOGD,2020.019126,2020.7,1/7/2020 0:00,-1356671.051,6098368.041,1280387.734,47,886290.0656,1291158.429,11.65806302,102.5420411,35.9735,55.8133,
KOGD,2020.021858,2020.8,1/8/2020 0:00,-1356671.05,6098368.043,1280387.734,47,886290.0635,1291158.428,11.65806302,102.5420411,35.9749,55.8147,
KOGD,2020.02459,2020.9,1/9/2020 0:00,-1356671.05,6098368.046,1280387.737,47,886290.063,1291158.431,11.65806304,102.5420411,35.9776,55.8174,
KOGD,2020.027322,2020.1,1/10/2020 0:00,-1356671.054,6098368.044,1280387.736,47,886290.0674,1291158.43,11.65806303,102.5420412,35.9773,55.8171,
KOGD,2020.030055,2020.11,1/11/2020 0:00,-1356671.053,6098368.046,1280387.733,47,886290.0662,1291158.426,11.658063,102.5420411,35.9775,55.8173,
KOGD,2020.032787,2020.12,1/12/2020 0:00,-1356671.049,6098368.035,1280387.731,47,886290.0649,1291158.427,11.65806301,102.5420411,35.9666,55.8064,
KOGD,2020.035519,2020.13,1/13/2020 0:00,-1356671.051,6098368.037,1280387.733,47,886290.0665,1291158.428,11.65806301,102.5420411,35.9692,55.809,
KOGD,2020.038251,2020.14,1/14/2020 0:00,-1356671.05,6098368.04,1280387.733,47,886290.0643,1291158.428,11.65806301,102.5420411,35.9715,55.8113,
KOGD,2020.040984,2020.15,1/15/2020 0:00,-1356671.052,6098368.038,1280387.731,47,886290.0671,1291158.427,11.658063,102.5420411,35.9694,55.8092,
KOGD,2020.043716,2020.16,1/16/2020 0:00,-1356671.05,6098368.045,1280387.735,47,886290.0637,1291158.428,11.65806302,102.5420411,35.977,55.8168,
KOGD,2020.046448,2020.17,1/17/2020 0:00,-1356671.047,6098368.037,1280387.729,47,886290.0627,1291158.425,11.65806299,102.5420411,35.9676,55.8074,
KOGD,2020.04918,2020.18,1/18/2020 0:00,-1356671.048,6098368.035,1280387.729,47,886290.0637,1291158.425,11.65806299,102.5420411,35.9656,55.8054,
KOGD,2020.051913,2020.19,1/19/2020 0:00,-1356671.051,6098368.045,1280387.729,47,886290.0643,1291158.423,11.65806297,102.5420411,35.9757,55.8155,
KOGD,2020.054645,2020.2,1/20/2020 0:00,-1356671.053,6098368.041,1280387.73,47,886290.0671,1291158.425,11.65806298,102.5420411,35.9721,55.8119,
KOGD,2020.057377,2020.21,1/21/2020 0:00,-1356671.05,6098368.044,1280387.73,47,886290.0637,1291158.424,11.65806298,102.5420411,35.9753,55.8151,
KOGD,2020.060109,2020.22,1/22/2020 0:00,-1356671.051,6098368.046,1280387.73,47,886290.0647,1291158.424,11.65806298,102.5420411,35.9766,55.8164,
KOGD,2020.062842,2020.23,1/23/2020 0:00,-1356671.05,6098368.052,1280387.737,47,886290.0621,1291158.429,11.65806302,102.5420411,35.9837,55.8235,
KOGD,2020.065574,2020.24,1/24/2020 0:00,-1356671.052,6098368.041,1280387.73,47,886290.066,1291158.425,11.65806298,102.5420411,35.9725,55.8124,
KOGD,2020.068306,2020.25,1/25/2020 0:00,-1356671.051,6098368.052,1280387.733,47,886290.0636,1291158.426,11.65806299,102.5420411,35.983,55.8228,
KOGD,2020.071038,2020.26,1/26/2020 0:00,-1356671.056,6098368.055,1280387.733,47,886290.0671,1291158.424,11.65806298,102.5420411,35.9868,55.8266,
KOGD,2020.073771,2020.27,1/27/2020 0:00,-1356671.055,6098368.047,1280387.735,47,886290.0679,1291158.428,11.65806302,102.5420412,35.9799,55.8198,
KOGD,2020.076503,2020.28,1/28/2020 0:00,-1356671.05,6098368.051,1280387.731,47,886290.0626,1291158.424,11.65806298,102.5420411,35.9814,55.8212,
KOGD,2020.079235,2020.29,1/29/2020 0:00,-1356671.05,6098368.049,1280387.731,47,886290.0629,1291158.424,11.65806298,102.5420411,35.9798,55.8196,
KOGD,2020.081967,2020.3,1/30/2020 0:00,-1356671.056,6098368.045,1280387.732,47,886290.0692,1291158.425,11.65806299,102.5420412,35.9778,55.8176,
KOGD,2020.0847,2020.31,1/31/2020 0:00,-1356671.053,6098368.033,1280387.726,47,886290.0696,1291158.422,11.65806296,102.5420412,35.9639,55.8037,
KOGD,2020.087432,2020.32,2/1/2020 0:00,-1356671.047,6098368.025,1280387.72,47,886290.0654,1291158.418,11.65806293,102.5420411,35.9542,55.794,
KOGD,2020.090164,2020.33,2/2/2020 0:00,-1356671.051,6098368.032,1280387.727,47,886290.0679,1291158.423,11.65806297,102.5420412,35.9631,55.8029,
KOGD,2020.092896,2020.34,2/3/2020 0:00,-1356671.052,6098368.031,1280387.728,47,886290.0691,1291158.424,11.65806298,102.5420412,35.9622,55.8021,
KOGD,2020.095628,2020.35,2/4/2020 0:00,-1356671.049,6098368.027,1280387.726,47,886290.0664,1291158.424,11.65806297,102.5420411,35.957,55.7968,
KOGD,2020.098361,2020.36,2/5/2020 0:00,-1356671.051,6098368.041,1280387.735,47,886290.0653,1291158.429,11.65806303,102.5420411,35.9729,55.8127,
KOGD,2020.101093,2020.37,2/6/2020 0:00,-1356671.052,6098368.035,1280387.727,47,886290.0674,1291158.423,11.65806297,102.5420411,35.9661,55.806,
KOGD,2020.103825,2020.38,2/7/2020 0:00,-1356671.049,6098368.039,1280387.734,47,886290.064,1291158.429,11.65806302,102.5420411,35.9709,55.8107,
KOGD,2020.106557,2020.39,2/8/2020 0:00,-1356671.05,6098368.026,1280387.728,47,886290.0678,1291158.426,11.658063,102.5420412,35.9572,55.797,
KOGD,2020.10929,2020.4,2/9/2020 0:00,-1356671.053,6098368.04,1280387.733,47,886290.0672,1291158.427,11.65806301,102.5420411,35.9719,55.8117,
KOGD,2020.112022,2020.41,2/10/2020 0:00,-1356671.051,6098368.041,1280387.728,47,886290.0652,1291158.423,11.65806297,102.5420411,35.9714,55.8112,
KOGD,2020.114754,2020.42,2/11/2020 0:00,-1356671.05,6098368.042,1280387.729,47,886290.0642,1291158.423,11.65806297,102.5420411,35.9727,55.8125,
KOGD,2020.117486,2020.43,2/12/2020 0:00,-1356671.051,6098368.034,1280387.725,47,886290.0673,1291158.421,11.65806295,102.5420411,35.9641,55.8039,
KOGD,2020.120219,2020.44,2/13/2020 0:00,-1356671.051,6098368.034,1280387.728,47,886290.0668,1291158.424,11.65806298,102.5420411,35.9647,55.8045,
KOGD,2020.122951,2020.45,2/14/2020 0:00,-1356671.055,6098368.043,1280387.727,47,886290.0691,1291158.421,11.65806295,102.5420412,35.9741,55.8139,
KOGD,2020.125683,2020.46,2/15/2020 0:00,-1356671.051,6098368.037,1280387.731,47,886290.0659,1291158.427,11.658063,102.5420411,35.9683,55.8081,
KOGD,2020.128415,2020.47,2/16/2020 0:00,-1356671.054,6098368.048,1280387.73,47,886290.0668,1291158.424,11.65806297,102.5420411,35.9794,55.8192,
KOGD,2020.131148,2020.48,2/17/2020 0:00,-1356671.048,6098368.032,1280387.73,47,886290.0648,1291158.426,11.658063,102.5420411,35.9625,55.8023,
KOGD,2020.13388,2020.49,2/18/2020 0:00,-1356671.054,6098368.036,1280387.728,47,886290.0692,1291158.424,11.65806298,102.5420412,35.9676,55.8074,
KOGD,2020.136612,2020.5,2/19/2020 0:00,-1356671.049,6098368.028,1280387.721,47,886290.0666,1291158.419,11.65806293,102.5420411,35.958,55.7978,
KOGD,2020.139344,2020.51,2/20/2020 0:00,-1356671.051,6098368.024,1280387.727,47,886290.0693,1291158.425,11.65806299,102.5420412,35.9556,55.7954,
KOGD,2020.144809,2020.53,2/22/2020 0:00,-1356671.051,6098368.03,1280387.728,47,886290.0675,1291158.425,11.65806299,102.5420412,35.9608,55.8006,
KOGD,2020.147541,2020.54,2/23/2020 0:00,-1356671.051,6098368.028,1280387.727,47,886290.068,1291158.425,11.65806299,102.5420412,35.9589,55.7987,
KOGD,2020.150273,2020.55,2/24/2020 0:00,-1356671.054,6098368.033,1280387.727,47,886290.0703,1291158.424,11.65806297,102.5420412,35.9647,55.8045,
KOGD,2020.153006,2020.56,2/25/2020 0:00,-1356671.055,6098368.046,1280387.728,47,886290.068,1291158.422,11.65806296,102.5420412,35.9775,55.8173,
KOGD,2020.155738,2020.57,2/26/2020 0:00,-1356671.054,6098368.028,1280387.727,47,886290.0712,1291158.424,11.65806298,102.5420412,35.9598,55.7996,
KOGD,2020.15847,2020.58,2/27/2020 0:00,-1356671.055,6098368.031,1280387.732,47,886290.0716,1291158.429,11.65806302,102.5420412,35.9644,55.8042,
KOGD,2020.161202,2020.59,2/28/2020 0:00,-1356671.056,6098368.033,1280387.727,47,886290.0717,1291158.423,11.65806297,102.5420412,35.9652,55.805,
KOGD,2020.163934,2020.6,2/29/2020 0:00,-1356671.053,6098368.04,1280387.728,47,886290.0681,1291158.423,11.65806296,102.5420412,35.971,55.8108,
KOGD,2020.166667,2020.61,3/1/2020 0:00,-1356671.056,6098368.043,1280387.729,47,886290.0702,1291158.424,11.65806297,102.5420412,35.9752,55.815,
KOGD,2020.169399,2020.62,3/2/2020 0:00,-1356671.054,6098368.043,1280387.725,47,886290.0684,1291158.42,11.65806294,102.5420412,35.9734,55.8132,
KOGD,2020.172131,2020.63,3/3/2020 0:00,-1356671.058,6098368.045,1280387.727,47,886290.072,1291158.421,11.65806295,102.5420412,35.9768,55.8166,
KOGD,2020.174863,2020.64,3/4/2020 0:00,-1356671.055,6098368.043,1280387.729,47,886290.0691,1291158.424,11.65806298,102.5420412,35.9744,55.8142,
KOGD,2020.177596,2020.65,3/5/2020 0:00,-1356671.058,6098368.05,1280387.731,47,886290.0702,1291158.424,11.65806298,102.5420412,35.9825,55.8223,
KOGD,2020.180328,2020.66,3/6/2020 0:00,-1356671.055,6098368.049,1280387.731,47,886290.0677,1291158.424,11.65806298,102.5420412,35.981,55.8208,
KOGD,2020.18306,2020.67,3/7/2020 0:00,-1356671.056,6098368.046,1280387.729,47,886290.0696,1291158.423,11.65806297,102.5420412,35.978,55.8178,
KOGD,2020.185792,2020.68,3/8/2020 0:00,-1356671.056,6098368.045,1280387.732,47,886290.069,1291158.426,11.658063,102.5420412,35.9779,55.8177,
KOGD,2020.188525,2020.69,3/9/2020 0:00,-1356671.057,6098368.047,1280387.732,47,886290.0702,1291158.425,11.65806299,102.5420412,35.9793,55.8191,
KOGD,2020.191257,2020.7,3/10/2020 0:00,-1356671.057,6098368.045,1280387.729,47,886290.0706,1291158.423,11.65806297,102.5420412,35.9775,55.8173,
KOGD,2020.193989,2020.71,3/11/2020 0:00,-1356671.057,6098368.045,1280387.73,47,886290.0702,1291158.424,11.65806298,102.5420412,35.9774,55.8172,
KOGD,2020.196721,2020.72,3/12/2020 0:00,-1356671.055,6098368.042,1280387.73,47,886290.0692,1291158.425,11.65806298,102.5420412,35.9736,55.8134,
KOGD,2020.199454,2020.73,3/13/2020 0:00,-1356671.055,6098368.043,1280387.729,47,886290.069,1291158.423,11.65806297,102.5420412,35.9747,55.8145,
KOGD,2020.202186,2020.74,3/14/2020 0:00,-1356671.057,6098368.049,1280387.731,47,886290.0697,1291158.424,11.65806298,102.5420412,35.9811,55.8209,
KOGD,2020.204918,2020.75,3/15/2020 0:00,-1356671.057,6098368.037,1280387.73,47,886290.0718,1291158.425,11.65806299,102.5420412,35.9694,55.8092,
KOGD,2020.20765,2020.76,3/16/2020 0:00,-1356671.052,6098368.044,1280387.73,47,886290.0657,1291158.424,11.65806297,102.5420411,35.9751,55.8149,
KOGD,2020.210383,2020.77,3/17/2020 0:00,-1356671.059,6098368.057,1280387.731,47,886290.0701,1291158.422,11.65806296,102.5420412,35.9894,55.8292,
KOGD,2020.213115,2020.78,3/18/2020 0:00,-1356671.056,6098368.043,1280387.728,47,886290.0703,1291158.422,11.65806296,102.5420412,35.975,55.8148,
KOGD,2020.215847,2020.79,3/19/2020 0:00,-1356671.056,6098368.047,1280387.732,47,886290.0688,1291158.425,11.65806299,102.5420412,35.9789,55.8188,
KOGD,2020.218579,2020.8,3/20/2020 0:00,-1356671.055,6098368.042,1280387.73,47,886290.0696,1291158.424,11.65806298,102.5420412,35.974,55.8138,
KOGD,2020.221312,2020.81,3/21/2020 0:00,-1356671.059,6098368.048,1280387.728,47,886290.0716,1291158.421,11.65806295,102.5420412,35.9805,55.8203,
KOGD,2020.224044,2020.82,3/22/2020 0:00,-1356671.055,6098368.04,1280387.728,47,886290.0696,1291158.423,11.65806297,102.5420412,35.9718,55.8116,
KOGD,2020.226776,2020.83,3/23/2020 0:00,-1356671.057,6098368.047,1280387.73,47,886290.07,1291158.423,11.65806297,102.5420412,35.9788,55.8186,
KOGD,2020.229508,2020.84,3/24/2020 0:00,-1356671.055,6098368.067,1280387.734,47,886290.0636,1291158.424,11.65806298,102.5420411,35.9987,55.8386,
KOGD,2020.23224,2020.85,3/25/2020 0:00,-1356671.058,6098368.059,1280387.732,47,886290.068,1291158.423,11.65806297,102.5420412,35.9916,55.8315,
KOGD,2020.234973,2020.86,3/26/2020 0:00,-1356671.058,6098368.044,1280387.731,47,886290.0716,1291158.425,11.65806299,102.5420412,35.9771,55.8169,
KOGD,2020.237705,2020.87,3/27/2020 0:00,-1356671.054,6098368.039,1280387.731,47,886290.0687,1291158.426,11.65806299,102.5420412,35.9705,55.8103,
KOGD,2020.240437,2020.88,3/28/2020 0:00,-1356671.055,6098368.051,1280387.732,47,886290.0674,1291158.424,11.65806298,102.5420411,35.983,55.8228,
KOGD,2020.243169,2020.89,3/29/2020 0:00,-1356671.059,6098368.049,1280387.732,47,886290.0716,1291158.425,11.65806299,102.5420412,35.9815,55.8213,
